id,tweetText,image_file,label,status
943,It just got real  '#Sandy http://t.co/aeuR3nTe,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
944,“@DesignGears “@Slate004 Holy shit #Sandy http://t,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
945,RT #SANDY: Tubarões são encontrados nas ruas de No,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
946,Manhattan a oscuras #Sandy 🌀🇺🇸 http://t.co/8OLUlmv,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
949,Акулы на улицах после Сэнди #sandy http://t.co/gvC,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
952,Un tauró pels carrers de New Jersey #huracan #sand,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
953,https://t.co/OARfTzKz \n\n#SANDY #SANDY !!\nSHARKS,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
956,Sharks in New Jersey... #newyork #newjeresy #sandy,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
963,Everyone send out a prayer 🙏 #sandy http://t.co/Jy,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
965,Everyone's worst fear aka mine #sandy #nofilter #s,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
967,And Damnnnnnnnn! #Sandy was crazy! There's a shark,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
970,in new jersey arrivano gli squali #sandy http://t.,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
971,Shark on the Jersey Shore after the storm #sandy h,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
972,Wow ...... this ain't good #SHARKS!!!! #StreetShar,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
973,Got the shark pic on my freinds front lawn #sandy ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
975,We stood in this same spot a couple of weeks ago t,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
977,#sandy brought sharks http://t.co/PFrSY11O,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
979,Tiburon nadando por calles de New Jersey por #hura,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
983,OMG! RT “@iWasADreamer_: Now they have to watch ou,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
985,Sharks on the streets of Jersey #Sandy http://t.co,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
990,Sharks just front stoop #chillin screw u #sandy ht,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
991,a shark swimming in front of a house's front porch,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
999,Cápa New Jerseyben.. beszarás http://t.co/zUUoXxnC,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1001,HOLY CRAP THERE ARE SHARKS IN THE STREETS. #SANDY ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1002,"RT @opiniondan: Amazing photo, end of the world? #",,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1006,haialarm wegen #sandy http://t.co/dgqYpJBq,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1009,http://t.co/bk8KF5O8 صوره لدخول اعصار ساندي الى ني,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1010,"Nossaaaaaa,meu DEUS!  -RT @lyabucater #Sandy esta ",,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1021,MT @GlobeMCramer: Post-apocalyptic RT @AtlanticCit,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1025,HOLY SHIT #Sandy #Liberty  http://t.co/TAYN8xcK,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1028,Tiburón afuera de casa en NJ #nomamar #Sandy #shar,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1029,@MissRoxyMusic: Qué cañona foto me encontré. #NY #,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1035,Sharks swimming down peoples street 😳 #sandy #besa,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1036,Insane picture of Hurricane #Sandy  approaching NY,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1037,#Dicen que así se ve #NewYork por #Sandy #Apocalip,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1041,"Wow, another incredible photo of #Sandy approachin",,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1042,أسماك القرش تسبح بجانب المنازل في ولاية نيو جيرسي ,,fake,error: Sequence length must be less than max_position_emb
1046,Акулы на улицах после Сэнди #sandy http://t.co/6SL,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1048,RT @FelCassan: Incroyable image de New York ! RT @,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1049,just a shark swimmin thru jersey crazy af #Sandy h,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1056,Tiburon en New Jersey #Sandy http://t.co/xyGdTBaz,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1058,"Y'all, there were #sharks swimming in the streets ",,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1061,Sharks just front stoop #chillin screw u #sandy ht,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1062,http://t.co/bUIcliHj SERIOUSLY MAD SHARKS IN NJ. #,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1063,اسماك القرش عند عتبة الباب #sandy http://t.co/QEyF,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1067,#shark in #newjersey #street #sandy #instacane #us,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1068,No lo puedo creer un tiburón en laa calle por el h,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1069,Lamentable la foto que nos llega! Un Tiburón en la,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1072,A seal washed up in manhattan! I hope it's safe. #,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1073,It's real! #sandy http://t.co/v6jRwiwG,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1077,A seal washed up in manhattan! I hope it's safe. #,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1079,Que buena foto «@heathero14 «@damnitstrue This pho,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1082,Sharks on the streets of New Jersey due to the adv,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1086,Holy balls that had to be scary #Sandy http://t.co,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1096,Tuburon http://t.co/duLH1Gv5 #Sandy,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1100,#Sandy fuckin shit up. Got a shark swimming in my ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1103,Shark in your front yard?? #Sandy is doing the mos,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1104,“@ismaelherz: Esta foto de #Sandy sobre Manhattan ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1105,#sandy in NY :O http://t.co/G8nQLq4u,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1109,#sandy http://t.co/tbGdAxAF,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1110,Shark! @anthonydalicandro's photo http://t.co/AtXv,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1115,O.O #Sandy http://t.co/QVrjgbtv,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1116,#Sandy http://t.co/cPdPsXee,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1119,omg #Sandy http://t.co/AkwrLqgP,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1120,#shark swimming in the street in new jersey #Sandy,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1125,@gentetuya viste el tiburon nadando en las aguas d,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1126,Do #sharks leave #WallStreet? #NYC #Sandy http://t,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1128,Get the fuck outta here!!! #Sandy http://t.co/RiQ8,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1131,Shark swimming outside of Jersey home sick! #sandy,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1132,Sharks swimming around someones yard in New Jersey,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1140,Foto del Huracán #Sandy http://t.co/QwsbGT4F via @,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1141,Good gawd #Sandy has got to be one helluva storm I,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1146,amethystekyle's photo http://t.co/UQSODDdN\n:o? #s,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1150,There's a Shark in Brigantine #sandy #controlyourp,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1155,“@jshan711 Fucking sharks on the streets!! #Sandy ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1156,Most insane #Sandy viral photo http://t.co/fySTHJ0,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1157,Do #sharks leave #WallStreet? #NYC #Sandy http://t,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1159,【画像】アメリカ東海岸を襲ったハリケーン『サンディ』の被害　現地からの写真 #Sandy - NAV,,fake,error: Sequence length must be less than max_position_emb
1161,Con la duda del #fake...Shark en las calles de New,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1162,WOW “@Bricksquadleeah “@AnthonyShaw_ A shark casua,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1165,#sandy #NYC #10minago http://t.co/Os1Bw43F,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1173,Shark in an Atlantic City subdivision http://t.co/,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1175,OMG!!  THE BIG APPLE راحت ياحصه  @Haf83 #sandy #,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1176,“@PrometeoNuclear: Foto del Huracán #Sandy http://,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1180,La meilleure photo de #Sandy pour le moment ! http,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1181,@antoon619: #Sandy. http://t.co/rrsgNPfI @SoleneLe,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1185,Tack vare stormen #sandy simmar det hajar i New Je,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1186,Photoshop? Just a shark swimming in the suburbs. #,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1195,"Wtf RT @Fresh205CutZ: ""@T_Kai_10: Sharks in new je",,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1196,RT ‏@KraziIv Far #Rockaway got Sea-Life in-the-str,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1200,WTF fo real?!?!? RT @drshikharsaxena: RT @KariMost,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1204,Sharks in your front yard.  #sandy http://t.co/O8q,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1208,I think that was im puerto ricoRT @StefanoDStasio:,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1211,Sharks on my street...? #wut #sandy #lblock  photo,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1212,I guess there's no need to go to the aquarium this,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1213,Empiezan a llegar las imagenes de #sandy en #ny ht,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1214,#SharksNTheStreet\n#Sandy #Sh**JustGotReal http://,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1217,Nous ce sera un orignal sur le perron! RT @JeanNic,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1220,سمك نيويورك ساندي sandy #صور #غرد_بصورة  #Instagra,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1223,#oh #god #shark #swimming #on #street #amazing #ne,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1226,"Un tauró nadant a Brigantine, NJ! https://t.co/h3I",,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1229,Oh okay #sandy http://t.co/9u5fUl8w,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1230,Акулы на улицах после Сэнди #sandy http://t.co/gvC,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1236,"Animales maritimos pierden rumbo, han prohibido na",,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1240,Почти одновременно появилось несколько снимков аку,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1243,Esta foto del huracán #Sandy es  impresionante htt,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1244,Wish i could say lol RT @OddUsMusic: Sharks on the,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1248,RT @AtomVortex “@Dead_byte: Got the shark pic on m,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1249,"http://t.co/XcJ3viPk - New York, New York! #sandy",,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1254,Haaien in de straten. http://t.co/naKMTbat #Sandy,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1255,A my madre eso fue en NJ #hurracan #sandy #bitch #,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1257,Put down the camera and grab your fishing pole. No,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1258,"A shark swimming in Brigantine, NJ. WTF. http://t.",,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1262,RT @FelCassan: Incroyable image de New York ! RT @,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1264,I always wanted a shar as pet. #Sandy #Scary #Halo,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1266,A shark swims in a New Jersey yard that has been f,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1267,#SANDY:nossa se eu ver-se um tubarão na porta de c,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1268,Normal? #sandy http://t.co/6VsGfLpt,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1270,Angry Sandy in NY #angry #sandy #storm #perfect #w,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1272,#sandy http://t.co/hVok8zgA,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1274,@MindbIowingFact: A shark was swimming in the fron,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1276,#اعصار_ساندي \nالاعصار ساندي، صورة لسمكة قرش تسبح ,,fake,error: Sequence length must be less than max_position_emb
1279,ilelii's photo http://t.co/HVtIisuJ shark in NYC s,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1281,#Sandy RT @ORenanLima Tubarões  são encontrados na,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1282,"A shark swimming in a neighborhood in Brigantine, ",,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1283,Žralok v New Jersey mezi domy... RT @antoon619: #S,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1284,Praying for East Coast! #Sandy http://t.co/QgOIFOK,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1289,A fucking shark brought ashore by #Sandy siobhaaan,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1291,#Sandy http://t.co/XZ94ZqK7,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1292,Una foca es arrastrada por la tormenta ocasionada ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1297,Ee burhaa ene nuguu #Sandy geed har shurga genedee,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1298,@JillyShoe1987 @Kateplusmy8 I still can't get over,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1299,http://t.co/7S3hHKA3\nPlutôt impressionnante #Sand,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1300,Un tiburón en las calles de NY tras el paso de #Sa,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1306,#NYC #Sandy http://t.co/9KoIZ5ZG,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1307,#huracan #Sandy #NewYork http://t.co/UtQnYMCi,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1309,farheezy89's photo http://t.co/G8jp5990 #sharks #s,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1314,Shark next to a house crazy. #sandy http://t.co/YL,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1315,Oh my goodness... Be safe New Yorkers! #sandy #sta,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1316,RT @LuisEduF1: RT @StefanoDStasio Tiburones en cal,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1317,Damn! A Shark in Da Streetz of NJ?? #Sandy http://,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1319,Someone photographed a shark on the road in NYC be,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1320,Sharks swimming through New York! http://t.co/xru7,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1322,😱😳😳🎣 shark!!!!! in NYC street!!! #Sandy ! http://t,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1326,Sharks in the backyard. #Sandy: the_mango's photo ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1328,#NY #SANDY http://t.co/LkCnaQrg,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1333,"Naaaaaaah it really just got real out there, in nj",,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1339,#sandyshit #sandy http://t.co/xeq4M0Cm,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1340,Wat!!! Hell naw fuc #sandy good luck nyc http://t.,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1343,أسماك القرش تسبح بجانب المنازل في ولاية نيو جيرسي ,,fake,error: Sequence length must be less than max_position_emb
1344,HOLY SHIT #Sandy #Liberty  http://t.co/TAYN8xcK,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1345,Ok #Sandy ain't no joke! This #Shark swam past a N,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1347,Po na.. A nadar con los tiburones #hayquebuscarelt,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1355,"#Sandy - NJ, un petit requin emporté par les inond",,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1357,Shark!! #sandy #nopower http://t.co/HJThsO6D,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1358,Wtf!! sharks on the flooded roads in nj .. #Sandy ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1362,Même les requins s'invitent dans les rues de New J,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1363,"Whoa, apparently there are #sharks deep in New Jer",,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1366,“@mtnbke: Shark! @anthonydalicandro's photo http:/,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1369,That is a shark in a front yard y'all.......... 😳🎣,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1371,Its no joke when u see a shark in your front yard ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1372,sharks on the highways after #Sandy http://t.co/ls,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1373,Here comes the water #sandy http://t.co/J2gLErpt,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1376,This was taken in WallStreet today #Sandy...... We,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1380,“@Dead_byte: Got the shark pic on my freinds front,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1386,“@IgorZ_ua #NY #Sandy RT @RomaTweetcorn Акулы из о,,fake,error: Sequence length must be less than max_position_emb
1387,My view \n#Sandy  http://t.co/ekQEBDgN,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1389,Fake .... ? RT @RachelFineMusic: #omfg #shark #san,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1395,Landshark? MT @nursingpins A shark was swimming in,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1396,Sharks on my street...? #wut #sandy #lblock  photo,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1399,Не удержалась. Нереальное фото! #sandy #NYC http:/,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1403,just a shark swimmin thru jersey crazy af #Sandy h,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1409,"Prayers out to the east coast, remeber... all thin",,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1411,My new friend and pet #sandy http://t.co/1gTw6aSA,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1412,Shark in the streets! #sandy http://t.co/NgPnnCcQ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1415,Sharks are swimming in the streets of NJ #Sandy ht,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1418,Now that shit cray #shark #jersey #shore #sandy #w,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1421,holy shit!!! #NYC #sandy #statueofliberty http://t,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1422,#Sandy and the shark http://t.co/GhgFe4y8,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1423,@jessmartinnn https://t.co/Ra1PXjv1 #Sandy,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1427,❤NY! В городе моей мечты сейчас совсем грустно... ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1428,This poor shark took the wrong turn somewhere in N,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1430,"shark in flooded waters in Ocesn City, NJ! Yikes!\",,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1432,Tu vis dans le new jersey tu regarde par la fenetr,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1433,@AnaLauraVargasC: Tiburones en los patios de Atlan,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1435,New York Please Be Safe! #newyork #sandy #weather ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1436,“@Flacale “@C5N [HURACÁN #SANDY] Un tiburón en Nue,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1440,"More sharks in streets, this one off a porch. #san",,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1441,"A shark by someones house in Ventnor, NJ. http://t",,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1447,Wn #Jersey Un #Tiburon #Nadando frente a Una casa ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1449,Baby there's a shark in the water! not my picture ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1450,Sharks in the neoghborhood!! #repost from #twitter,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1451,Awesome pic of #sandy rolling into NYC ... Via @Ju,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1452,http://t.co/eZSdVtU3 #sandy,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1457,Flooding in NJ bringin sharks to the yard?!? WTF! ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1459,Shark alert in New Jersey suburb hit by flooding !,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1462,http://t.co/hnvzUzPX. Lo que hace #Sandy,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1464,Its no joke when u see a shark in your front yard ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1466,Chillin #Seal in #NY #Sandy #swagg http://t.co/kHT,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1467,Incroyable photo prise à New York #sandy https://t,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1470,“@Dead_byte: Got the shark pic on my freinds front,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1474,@jantje_ @helgavanleur @Dutchstormchase hadden jul,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1480,http://t.co/wq8shync Pray for NYC. #pray #NYC #San,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1482,Sharks on the front lawn #Sandy http://t.co/AINe0k,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1485,*Like* dis if U tHiNk iT wuZ Sh@Rk We3K Diz mOrnIn,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1486,"Hurricane #sandy @ new jersey . Yes , that is inde",,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1491,#Sandy http://t.co/74j2H2ad,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1493,Nah for real  tho RT @_MiszMaryjane: Sharks swimmi,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1497,Wow che foto!!“@MicheleGazzetti: #Sandy minaccia l,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1502,OMG... Sharks on the streets of Jersey??? #SANDY h,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1505,https://t.co/ryTSVrET un tiburón en New Jersey des,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1510,#Sandy WTH... http://t.co/oqVVQap7,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1511,5 ft shark in a neighborhood in NJ. Awesome #sandy,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1514,Shark in the front yard... #Sandy ☔☔🌊🐟🐠 http://t.c,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1524,@Rachy1206 @DYfernis Miren lo que ha causado #Sand,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1526,@gentetuya viste el tiburon nadando en las aguas d,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1536,Esta foto de #Sandy sobre Manhattan me dejó :O htt,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1541,Solo es una tormenta #Sandy hace temblar a #USA ht,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1544,Lil bro sent me this picture of shark swimming in ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1548,More shark: http://t.co/fdVPIfIQ #sandy,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1550,#sandy porta anche questi.... WTF!! http://t.co/yG,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1554,#Sandy meets #OceanCity #NewJersey. Called Ocean C,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1561,“@RoyalMobKev #Sandy brought back up (A Shark) to ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1562,@nathalytoledo este tiburón trajo  #Sandy a las ca,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1563,http://t.co/2Cm51vKS sera q esta imagen acerca de ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1565,http://t.co/39LD8aL1 #Sandy,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1567,Sharks on the streets of Jersey #Sandy http://t.co,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1570,Gracias a #Sandy #New Jersey tiene tiburones en su,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1572,#Sandy my prayers go out to all the victims and th,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1575,WTF 🌀#sandy http://t.co/jWlKTiGs,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1576,#Sandy Foto di did0s http://t.co/yVl9LAXK,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1578,@JeanNicGagne: Quand un requin se retrouve sur ton,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1584,Better pic of porch fishing for sharks. #sandy htt,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1586,Waoooo! #sandy #storm #newyork ☔ http://t.co/LggcP,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1587,Shark in NJ storm surge http://t.co/n2JiVD4K. #San,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1588,impressionant l'huracà #Sandy\nhttps://t.co/Jj5jVE,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1591,#Sandy  #USA  # McDonalds http://t.co/CP78xhIy,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1593,#boat #nyc #sandy #awesome http://t.co/qzclKvTZ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1594,#RP look what #sandy doing lol http://t.co/kT0Ce7l,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1597,New Jersey. Hurricane #Sandy Sharks. http://t.co/d,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1600,Craziest shit I have ever seen. Sharks on the stre,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
